risk_probability,risk_tier,recommended_action
0.46359256176982133,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.35438121958331414,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.41972554493841213,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6232936254000472,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.48817464792732695,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42387558052010327,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6153978291505575,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.43416366806396545,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.36983016627962717,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4521813254553155,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43161690415776793,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3886798812574959,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.31206156823516223,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.68839610397912,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.40707510583810225,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45796336219945727,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4451962572818501,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5979248177917397,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4214412329930614,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4893134243749812,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6637809496676798,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5565981496955442,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48444005007759594,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38581942470754077,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5730482437944534,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.44803148871549425,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4434277237793302,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5923241015093602,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28442458266261034,Medium,Automated supplier check-in email.
0.5112322680342339,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4655913726594125,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5119298345830149,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4194652380330121,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5997788211510591,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5131383169911894,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.31825761089368737,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5500516220568916,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7285295610740028,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5938958814174411,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.516273239988321,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.706906244305373,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.456948968810411,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28917633175854873,Medium,Automated supplier check-in email.
0.4603707539530513,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6009945866478115,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.40283412947040165,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39104660694927507,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47338963416197827,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28147847808082743,Medium,Automated supplier check-in email.
0.3151590024241821,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43945383337588306,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6154897870207883,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6669185599343299,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4962438826132426,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4218197622072709,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6110308309019795,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3933450052313239,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4517058908172378,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.41915503834251716,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4980117052140414,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5396208529516553,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39615805563707546,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5706897962824246,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5740309252780995,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38421011750309486,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2995136741368886,Medium,Automated supplier check-in email.
0.652003016261254,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6278111039589103,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7655680920970432,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5089171433210022,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4543594532948079,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6188457622869238,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6683959985546065,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.39667905108393614,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46569327550380996,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29157599224905023,Medium,Automated supplier check-in email.
0.5944976722634541,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38681523250542016,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4264283619071291,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5753708151786402,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3915280812795742,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3758574669553647,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4559645082433643,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4485868784857995,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4337541874911096,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4630651304874669,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3876393954920312,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4302639372999232,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.515928491642716,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.36107229575832056,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.390030842798792,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.44472017189853147,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.447099366828101,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38615553047641943,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.37843998225826603,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4333486458632867,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42684012186465864,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42799852456575027,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3295411219018003,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2948590997143442,Medium,Automated supplier check-in email.
0.4637003042947213,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5604676846507041,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40633024052196365,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4278955593847837,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4795636845513855,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5695305589722189,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42984083540008494,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42624142835369483,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4057968901734093,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3905222876540127,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.570070741867115,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6709311893057295,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.49512090976396744,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2998701966402026,Medium,Automated supplier check-in email.
0.6042148155545963,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4193539678338971,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.44131638781268434,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4445120825053649,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.293517610864366,Medium,Automated supplier check-in email.
0.4041367173691233,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3026847034315819,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.33780096815353955,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6386477683584274,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.38898154898431386,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4711028876295652,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42931770738416786,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.622800975230887,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4435673598343889,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5641174087363311,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6848056188800323,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4837423012416712,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.41994519765089644,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4124975203404943,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5986897204242664,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5446249491096568,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6841440728880107,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4333528084540751,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4201045990066215,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4331583187612209,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.30782739732595665,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.568593935976135,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3960324322302661,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29624886479263285,Medium,Automated supplier check-in email.
0.610054448316984,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6248913380623445,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.45012381010112346,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38605531128642573,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6227770079381935,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3064670950949873,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45397159214521715,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3905230231095926,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5630712110112882,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4523421950482626,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.492759600497067,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5715813037927311,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3900516242737733,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4041854947082845,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5778284776945287,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38459193369083966,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4304447427176002,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4583153112729125,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46239223389504885,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43058977533941273,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6890930247616692,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.44059286646119106,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6688945445272345,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5746123016663423,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45083637307830915,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6185804598773467,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.45272121567528306,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5735817593286178,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7479652486965584,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.46046487625112553,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5614873060746257,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4495328547246103,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4433581717026498,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3762083608455914,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.37564130554665187,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4346797467489348,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5666094147974988,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45685166116448467,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4449796288865922,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6841440728880107,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.42439928216176454,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5833339670227744,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6457207184846553,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.38010473173502285,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2986653000599031,Medium,Automated supplier check-in email.
0.661054768599835,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.30251436991005115,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48684083799681305,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2955846499359311,Medium,Automated supplier check-in email.
0.37889552969183354,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3837759077219456,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3166591640364843,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6552765682839039,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.36729604650028247,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2983438104306321,Medium,Automated supplier check-in email.
0.43649110061246704,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40453920207633787,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3961391516633566,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42954034735134355,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4316768411923456,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.326494235548668,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4307624525345794,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3676462842310663,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3287542887443395,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.502666936990689,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47237143720248975,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3203381007753178,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39184982643168564,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.30172060810147927,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4818565727091724,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6272709120173731,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4160878613796063,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.582118143990292,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4439288118818728,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4686522324778726,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4015606032421721,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3733022025922805,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46580179675333144,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2933871693042832,Medium,Automated supplier check-in email.
0.4595717958443402,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4085358922149727,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40747195591023605,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3720448177012092,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6555138607769773,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4510277406672056,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38832164627858207,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5041287252621492,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3666366915905561,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2979769691387218,Medium,Automated supplier check-in email.
0.5939626050054579,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.599498764914647,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4499388389251706,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29743198674590415,Medium,Automated supplier check-in email.
0.6219816672012273,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.44391871414758055,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4404096771109181,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.33508980686911705,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45839927362104194,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47718428429020665,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6241578467621507,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.41780478302961593,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28064534147855996,Medium,Automated supplier check-in email.
0.5639383680235249,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5306605887132474,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.590320341574918,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7931777208025839,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.43457768114055756,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6228255196356798,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.28646876269713795,Medium,Automated supplier check-in email.
0.3763665561590535,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.578873456701448,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38966227927465286,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.478534712957397,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43599150506464396,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6206615901930835,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.40919733244884093,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5732813505722749,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3136404012771799,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4659480774645648,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5779978520688789,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.621421257068746,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3961117564373886,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38224172144041385,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6649356420114965,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5103374051382544,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.470492993873739,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4476321517211426,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39459613294561996,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3741120285586964,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29738425059333057,Medium,Automated supplier check-in email.
0.4547262915386705,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3390600655021968,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43961524466913116,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6044988679561267,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.40772579598480585,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3544609224807857,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5672814077290597,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42334431848605725,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47322423428662824,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3903496333569895,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2949883540136793,Medium,Automated supplier check-in email.
0.3130901853478007,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4440170267249247,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5096802837791168,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6238059026485268,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3969829156756839,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6932613236519499,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.30451779227759446,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5722551793057655,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3747932436613637,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5718209019850194,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5852885740854475,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4357944928541897,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28379670214303604,Medium,Automated supplier check-in email.
0.6593392907597353,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4024939863419217,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.34702052023740604,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43133271305492543,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.401205491341909,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47282789988636775,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6804253376154421,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.42791395306262386,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7082836331083547,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.40569398108198196,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.572231561977047,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39099832381807137,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3017204001868284,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4411069773526451,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47516217564511704,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47618667294581724,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5141978052125766,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2757848826738661,Medium,Automated supplier check-in email.
0.5899038369185619,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3810308152098352,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5361378805288148,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3319908710056488,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4599539278740515,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4261378673620286,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6750880343066324,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.31437811851421604,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6454482869162372,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.27189635356718117,Medium,Automated supplier check-in email.
0.5628049062546845,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43419115020293897,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.44553657265537777,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3929719263502864,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6021415681187992,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3888982947889507,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3178135560020206,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45366990763856385,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6333588433191305,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.43663246449710696,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7044411608596227,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.44142328135623116,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6308169509161056,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.47923822491015755,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.400952485163469,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5084812295600157,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28713951936715915,Medium,Automated supplier check-in email.
